uri,artist_name,artist_total_followers,artist_image,genres,popularity
spotify:artist:5KNNVgR6LBIABRIomyCwKJ,Dermot Kennedy,1079015,https://i.scdn.co/image/ab676161000051746e295a69e6e93b9c4ce415b4,"['folk-pop', 'irish pop', 'pop']",77
spotify:artist:3aQeKQSyrW4qWr35idm0cy,T-Pain,3761855,https://i.scdn.co/image/ab67616100005174ae63c2a8e43c2d4dc37a9aed,"['dance pop', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'urban contemporary']",82
spotify:artist:77tT1kLj6mCWtFNqiOmP9H,Daryl Hall & John Oates,1760163,https://i.scdn.co/image/ab67616100005174ae81417d966e209b735b1160,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",74
spotify:artist:2d0hyoQ5ynDBnkvAbJKORj,Rage Against The Machine,4787183,https://i.scdn.co/image/679859f2e86b8b6b5b6d2a728e410dd4fe4b4af6,"['alternative metal', 'alternative rock', 'conscious hip hop', 'funk metal', 'nu metal', 'political hip hop', 'rap metal', 'rap rock', 'rock']",75
spotify:artist:3yY2gUcIsjMr8hjo51PoJ8,The Smiths,3044386,https://i.scdn.co/image/4bf08a9e6eea088b20d4092d1322bbd3f39ff9af,"['madchester', 'new wave', 'permanent wave', 'rock', 'uk post-punk']",76
spotify:artist:4utLUGcTvOJFr6aqIJtYWV,Skylar Grey,519487,https://i.scdn.co/image/ab6761610000517427a494c15f30ca2f08ddd05b,['piano rock'],74
spotify:artist:7t0rwkOPGlDPEhaOcVtOt9,The Cranberries,2834654,https://i.scdn.co/image/a82245ec62ee9606ab456d787f1f7fcd788e6a10,"['irish rock', 'pop rock', 'rock']",76
spotify:artist:4dwdTW1Lfiq0cM8nBAqIIz,Of Monsters and Men,3335775,https://i.scdn.co/image/ab67616100005174ce5451b5cc60faf1992e969a,"['folk-pop', 'metropopolis', 'modern rock', 'pop rock', 'stomp and holler']",73
spotify:artist:0SwO7SWeDHJijQ3XNS7xEE,MGMT,2491282,https://i.scdn.co/image/ab67616100005174089bb3257ef5b3fab2a3c90d,"['alternative dance', 'indie rock', 'indietronica', 'modern rock', 'rock']",79
spotify:artist:3twuAojvYNrlWZpMkxLm3P,Daveed Diggs,71476,https://i.scdn.co/image/ab67616100005174f638289c7621609519d8ad24,['alternative hip hop'],71
spotify:artist:5ndkK3dpZLKtBklKjxNQwT,B.o.B,1958805,https://i.scdn.co/image/ab676161000051748c518d4a4e60eff246453b0a,"['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'pop rock', 'rap', 'southern hip hop']",77
spotify:artist:6h1s4i4XKIYv4ErDelLDN0,Samra,1138667,https://i.scdn.co/image/ab67616100005174434a7526f8a622e4b3c3bb79,['german hip hop'],74
spotify:artist:2cnMpRsOVqtPMfq7YiFE6K,Van Halen,4641468,https://i.scdn.co/image/ab67616100005174d8475001d2700686e1008dfb,"['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",75
spotify:artist:5M52tdBnJaKSvOpJGz8mfZ,Black Sabbath,6058782,https://i.scdn.co/image/2af99dc3c8acbbe00d913526229def80e7f42e5f,"['album rock', 'birmingham metal', 'classic rock', 'hard rock', 'metal', 'rock', 'stoner rock', 'uk doom metal']",75
spotify:artist:4F84IBURUo98rz4r61KF70,The White Stripes,2649966,https://i.scdn.co/image/ab676161000051746b9ae52aa437ce42b77e8fcf,"['alternative rock', 'blues rock', 'detroit rock', 'garage rock', 'modern blues rock', 'modern rock', 'permanent wave', 'punk blues', 'rock']",75
spotify:artist:0CEFCo8288kQU7mJi25s6E,Hollywood Undead,2158637,https://i.scdn.co/image/ab676161000051747fa4eae2283454a067613275,"['alternative metal', 'modern rock', 'nu metal', 'rap metal', 'rap rock', 'rock']",74
spotify:artist:4Q6nIcaBED8qUel8bBx6Cr,Jax Jones,1006594,https://i.scdn.co/image/ab67616100005174866f2a7fc5dffca7c22e5b7b,"['dance pop', 'edm', 'electro house', 'house', 'pop', 'pop dance', 'pop rap', 'tropical house', 'uk dance']",79
spotify:artist:7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,3332064,https://i.scdn.co/image/ab67616100005174d097fdbe85a171a0483a2611,"['basshall', 'francoton', 'pop urbaine']",75
spotify:artist:2jSGzJw0ebJLu7OLVSOcBP,Plan B,1703482,https://i.scdn.co/image/546390913657e7665135859695a77d248e7bc391,"['latin', 'reggaeton', 'trap latino']",79
spotify:artist:2y8Jo9CKhJvtfeKOsYzRdT,Rod Stewart,3460915,https://i.scdn.co/image/ab676161000051741d3e6633d1da408fc103a9ec,"['mellow gold', 'soft rock']",77
spotify:artist:2jw70GZXlAI8QzWeY2bgRc,Nelly Furtado,3070560,https://i.scdn.co/image/ab676161000051744cd5711d0422af7209cdf37a,"['canadian latin', 'canadian pop', 'dance pop', 'pop', 'pop rap']",80
spotify:artist:3o2dn2O0FCVsWDFSh8qxgG,Sabaton,1621464,https://i.scdn.co/image/ab6761610000517497d68537c39dc8bcebbd9e6c,"['metal', 'power metal', 'swedish metal', 'swedish power metal']",78
spotify:artist:4NiJW4q9ichVqL1aUsgGAN,A Day To Remember,2039338,https://i.scdn.co/image/ab67616100005174d68cc4a136f816a999500f0d,"['metalcore', 'pop punk']",73
spotify:artist:0u2FHSq3ln94y5Q57xazwf,Keith Urban,4619331,https://i.scdn.co/image/ab67616100005174011f9b2f5c8e0dac63aa5b73,"['australian country', 'australian pop', 'contemporary country', 'country', 'country road']",75
spotify:artist:4QVBYiagIaa6ZGSPMbybpy,Pedro Capó,1466984,https://i.scdn.co/image/ab67616100005174c73c83fbde2c56b922157c07,"['latin', 'latin pop', 'puerto rican pop']",73
spotify:artist:3MHaV05u0io8fQbZ2XPtlC,Prince Royce,6856214,https://i.scdn.co/image/ab67616100005174bd046575b09d8ec4865dad62,"['bachata', 'latin', 'latin hip hop']",80
spotify:artist:00XhexlJEXQstHimpZN910,Brytiago,4806867,https://i.scdn.co/image/ab6761610000517405108cfc479c324db5c053e2,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",79
spotify:artist:4BxCuXFJrSWGi1KHcVqaU4,Kodaline,2541471,https://i.scdn.co/image/ab676161000051747c64797040b8cc285e9a1839,"['irish pop', 'modern rock', 'pop', 'pop rock']",75
spotify:artist:21WS9wngs9AqFckK7yYJPM,PnB Rock,3297225,https://i.scdn.co/image/ab676161000051744962230cc9649e2083ac1665,"['hip hop', 'melodic rap', 'pop rap', 'r&b', 'rap', 'trap']",76
spotify:artist:2oX42qP5ineK3hrhBECLmj,Andy Grammer,1047771,https://i.scdn.co/image/ab67616100005174496050692471e28190f815f0,"['dance pop', 'modern rock', 'neo mellow', 'pop', 'pop rap', 'pop rock', 'post-teen pop']",75
spotify:artist:3ApUX1o6oSz321MMECyIYd,Quinn XCII,693352,https://i.scdn.co/image/ab676161000051740365e9002c91999a1f7d950d,"['electropop', 'indie pop rap', 'pop', 'pop rap']",74
spotify:artist:2cPqdH7XMvwaBJEVjheH8g,Jay Wheeler,2521657,https://i.scdn.co/image/ab676161000051741e85cfd7346402dd9c3c4421,"['latin', 'reggaeton', 'trap latino']",82
spotify:artist:2UwqpfQtNuhBwviIC0f2ie,Damso,3506797,https://i.scdn.co/image/ab676161000051746d1dac9cd0d24eee082f5410,"['belgian hip hop', 'french hip hop', 'pop urbaine', 'rap belge', 'rap conscient']",80
spotify:artist:45TgXXqMDdF8BkjA83OM7z,Rod Wave,3071661,https://i.scdn.co/image/ab6761610000517469dc893d0ea9e44a34f97cc9,['florida rap'],81
spotify:artist:1ackd5XprZEkH3McKbQD51,Juan Magán,1659520,https://i.scdn.co/image/ab67616100005174874c860c7fea4f5c97d4e6d9,"['dance pop', 'electro latino', 'latin', 'latin pop', 'reggaeton']",74
spotify:artist:5KKpBU5eC2tJDzf0wmlRp2,RAYE,497577,https://i.scdn.co/image/ab6761610000517401b577d3a134a7ddb9cb15ba,"['dance pop', 'edm', 'pop', 'pop dance', 'post-teen pop', 'tropical house', 'uk contemporary r&b', 'uk dance', 'uk pop']",77
spotify:artist:0YinUQ50QDB7ZxSCLyQ40k,Mustard,954828,https://i.scdn.co/image/ab6761610000517436d700e57ae8be93479963a0,"['cali rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",78
spotify:artist:5nGIFgo0shDenQYSE0Sn7c,Evanescence,3376179,https://i.scdn.co/image/ab676161000051747c952c071462e72795697bc0,['alternative metal'],75
spotify:artist:21mKp7DqtSNHhCAU2ugvUw,ODESZA,1371863,https://i.scdn.co/image/ab676161000051741b00f0413d659ee91b505f70,"['chillwave', 'ninja']",74
spotify:artist:7vXDAI8JwjW531ouMGbfcp,TINI,4103073,https://i.scdn.co/image/ab67616100005174df85ea23b7036c45c24d654c,"['latin pop', 'pop argentino']",81
spotify:artist:2uFUBdaVGtyMqckSeCl0Qj,Ludovico Einaudi,2672919,https://i.scdn.co/image/ab6761610000517441b332cbe960237714e82408,"['bow pop', 'compositional ambient', 'neo-classical']",83
spotify:artist:4xFUf1FHVy696Q1JQZMTRj,Carrie Underwood,5120702,https://i.scdn.co/image/ab67616100005174842080e37f9a4ef432981229,"['contemporary country', 'country', 'country dawn', 'oklahoma country', 'post-teen pop']",76
spotify:artist:1fux65HMCBvfJHqlBc4Nno,Casper Magico,1743956,https://i.scdn.co/image/ab6761610000517439c7b3827cb696dd0c8807e7,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",75
spotify:artist:3EiLUeyEcA6fbRPSHkG5kb,De La Ghetto,5730483,https://i.scdn.co/image/ab67616100005174210d835d7261a68bb2a63e5a,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",83
spotify:artist:0my6Pg4I28dVcZLSpAkqhv,El Fantasma,4069865,https://i.scdn.co/image/ab67616100005174a4470ac564487199e5c01cb1,"['banda', 'corrido', 'musica mexicana', 'nueva musica mexicana']",79
spotify:artist:23TFHmajVfBtlRx5MXqgoz,Sfera Ebbasta,4715473,https://i.scdn.co/image/ab67616100005174e5e18232c680cd969031c394,"['italian hip hop', 'italian pop', 'trap italiana']",79
spotify:artist:6uothxMWeLWIhsGeF7cyo4,Enya,1711706,https://i.scdn.co/image/bbcdfc19f66c1c63def713e856d6e46159f2cdfd,"['celtic', 'middle earth']",75
spotify:artist:0u6GtibW46tFX7koQ6uNJZ,Topic,172023,https://i.scdn.co/image/ab67616100005174699095f3deab4580b7c2448f,"['dance pop', 'edm', 'electro house', 'german dance', 'pop dance', 'pop edm', 'tropical house']",80
spotify:artist:7nwUJBm0HE4ZxD3f5cy5ok,Aretha Franklin,2860448,https://i.scdn.co/image/ab67616100005174f12270128127ba170f90097d,"['classic soul', 'jazz blues', 'memphis soul', 'soul', 'southern soul']",74
spotify:artist:0EdvGhlC1FkGItLOWQzG4J,Sublime,2192079,https://i.scdn.co/image/ab67616100005174e726280500259dbdb97a8be4,"['alternative rock', 'reggae fusion', 'ska mexicano', 'ska punk']",74
spotify:artist:5vngPClqofybhPERIqQMYd,George Strait,3080483,https://i.scdn.co/image/ab6761610000517477f28b2422efbabde324291c,"['contemporary country', 'country', 'country road', 'country rock']",76
spotify:artist:1z4g3DjTBBZKhvAroFlhOM,Red Velvet,6762608,https://i.scdn.co/image/ab676161000051748a8415e72dedaa552259d0c1,"['k-pop', 'k-pop girl group']",80
spotify:artist:2nm38smINjms1LtczR0Cei,Goodboys,33791,https://i.scdn.co/image/ab6761610000517446eac2a44d81065de348cfa7,['uk dance'],74
spotify:artist:5EvFsr3kj42KNv97ZEnqij,Shaggy,1702529,https://i.scdn.co/image/ab676161000051744f49b447350fa63936242776,"['pop rap', 'reggae fusion']",76
spotify:artist:1DxLCyH42yaHKGK3cl5bvG,Maria Becerra,2294702,https://i.scdn.co/image/ab676161000051748e31992499e6cabcc944a48b,['pop argentino'],87
spotify:artist:6C1ohJrd5VydigQtaGy5Wa,Joyner Lucas,1892338,https://i.scdn.co/image/ab67616100005174e6f64ccadc3ed5dae6b5fbe4,"['boston hip hop', 'hip hop', 'pop rap', 'rap']",78
spotify:artist:39yVoqm6sYFvvqF1RciUVf,Carlos Rivera,3389700,https://i.scdn.co/image/ab67616100005174d471aab52533508e4bcf9ba4,"['latin', 'latin arena pop', 'latin pop', 'mexican pop']",78
spotify:artist:0GOx72r5AAEKRGQFn3xqXK,GIMS,3383358,https://i.scdn.co/image/ab676161000051746dbfa852af972bc6c80c469b,"['francoton', 'french hip hop', 'french pop', 'rap conscient']",75
spotify:artist:1EXjXQpDx2pROygh8zvHs4,Melendi,2949002,https://i.scdn.co/image/ab6761610000517469b92908b14aa8f0b4cd175d,"['spanish pop', 'spanish pop rock']",76
spotify:artist:7jVv8c5Fj3E9VhNjxT4snq,Lil Nas X,10294724,https://i.scdn.co/image/ab67616100005174ab6bd6e450cbc7629a9a2381,"['lgbtq+ hip hop', 'pop']",89
spotify:artist:3l0CmX0FuQjFxr8SK7Vqag,Clairo,3193754,https://i.scdn.co/image/ab67616100005174370f4e30deba6da178db36fe,"['bedroom pop', 'indie pop', 'pop']",81
spotify:artist:6DIS6PRrLS3wbnZsf7vYic,WALK THE MOON,1897532,https://i.scdn.co/image/ab67616100005174ab9610e36fae856c0fd9b46b,"['dance pop', 'dance rock', 'indie poptimism', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",73
spotify:artist:6ZjFtWeHP9XN7FeKSUe80S,Bing Crosby,396559,https://i.scdn.co/image/ab676161000051740ba8db83b01de120a6f2312c,"['adult standards', 'easy listening', 'lounge']",60
spotify:artist:2XnBwblw31dfGnspMIwgWz,Axwell /\ Ingrosso,2370324,https://i.scdn.co/image/ab676161000051749f6e5d736809c4cb40d59a7e,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'tropical house']",70
spotify:artist:0qT79UgT5tY4yudH9VfsdT,Sum 41,3368675,https://i.scdn.co/image/ab67616100005174a79683a6e828e1a86341414c,"['alternative metal', 'canadian pop punk', 'canadian punk', 'nu metal', 'pop punk', 'punk', 'rock']",74
spotify:artist:27T030eWyCQRmDyuvr1kxY,Scorpions,5470624,https://i.scdn.co/image/ab676161000051747440170c0628c2945da819c3,"['album rock', 'german hard rock', 'german metal', 'german rock', 'hard rock', 'metal', 'rock']",76
spotify:artist:6ZLTlhejhndI4Rh53vYhrY,Ozzy Osbourne,4128765,https://i.scdn.co/image/ab676161000051743ecde30988e6b9ae379d878e,"['album rock', 'birmingham metal', 'hard rock', 'metal', 'rock']",74
spotify:artist:0PFtn5NtBbbUNbU9EAmIWF,TOTO,2221595,https://i.scdn.co/image/ab67616100005174a59a5bcab211f964fe9bfb06,"['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",75
spotify:artist:4rTv3Ejc7hKMtmoBOK1B4T,Ali Gatie,1880132,https://i.scdn.co/image/ab676161000051749c396dfe3b553c3dafd2fefe,"['canadian hip hop', 'pop']",76
spotify:artist:1mXAhKnZEdF6rotyyd4GBi,MC Kevinho,7843830,https://i.scdn.co/image/ab6761610000517445c107fdae8bce4b0f357c2b,"['arrocha', 'funk carioca', 'funk ostentacao', 'funk pop']",69
spotify:artist:3AVfmawzu83sp94QW7CEGm,Astrid S,1129358,https://i.scdn.co/image/ab67616100005174dda6f23f364765044ee1c62a,"['alt z', 'dance pop', 'electropop', 'norwegian pop', 'pop', 'post-teen pop', 'tropical house']",73
spotify:artist:49EE6lVLgU8sp7dFgPshgM,La Adictiva Banda San José de Mesillas,3840575,https://i.scdn.co/image/ab6761610000517418129b218ae9c07848ddc759,"['banda', 'musica mexicana', 'nueva musica mexicana', 'ranchera']",75
spotify:artist:2VYQTNDsvvKN9wmU5W7xpj,Marilyn Manson,3668966,https://i.scdn.co/image/ab676161000051749e2dae585750a8d6055f4e35,"['alternative metal', 'industrial', 'industrial metal', 'industrial rock', 'nu metal']",73
spotify:artist:3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,5981488,https://i.scdn.co/image/ab6761610000517439cae04e8ce2c03c35d5f9cf,"['arrocha', 'sertanejo', 'sertanejo pop', 'sertanejo universitario']",78
spotify:artist:1l2ekx5skC4gJH8djERwh1,Don Diablo,1783862,https://i.scdn.co/image/ab67616100005174d0c6f816e695c39b0cbb22c3,"['dance pop', 'edm', 'electro house', 'future house', 'house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",72
spotify:artist:0elWFr7TW8piilVRYJUe4P,Natanael Cano,3812018,https://i.scdn.co/image/ab67616100005174615df07b39adb4ddcccd4270,"['corrido', 'corridos tumbados', 'musica mexicana', 'nueva musica mexicana', 'sierreno']",79
spotify:artist:5iNrZmtVMtYev5M9yoWpEq,Seeb,273663,https://i.scdn.co/image/ab67616100005174fd68725168b533c320eea5a0,"['dance pop', 'edm', 'electro house', 'norwegian pop', 'pop', 'pop dance', 'pop edm', 'tropical house']",73
spotify:artist:67nwj3Y5sZQLl72VNUHEYE,Wale,3580291,https://i.scdn.co/image/ab676161000051740e1f90bdff70c339838dcf90,"['gangster rap', 'hip hop', 'pop', 'pop rap', 'r&b', 'rap', 'southern hip hop', 'trap', 'urban contemporary']",76
spotify:artist:4Yttlv9ndGjCDCVLqM7ACq,Sido,1723928,https://i.scdn.co/image/ab67616100005174b4e80e0576308cf6f6e90ed0,['german hip hop'],75
spotify:artist:40Yq4vzPs9VNUrIBG5Jr2i,The Smashing Pumpkins,3839790,https://i.scdn.co/image/ab67616100005174be2f365d2999abe2cc48f6d3,"['alternative metal', 'alternative rock', 'grunge', 'permanent wave', 'pop rock', 'rock']",75
spotify:artist:7nqOGRxlXj7N2JYbgNEjYH,SEVENTEEN,6605383,https://i.scdn.co/image/ab67616100005174def2f4887831f20c342d790e,"['k-pop', 'k-pop boy group']",78
spotify:artist:7HkdQ0gt53LP4zmHsL0nap,Ella Mai,4257042,https://i.scdn.co/image/ab67616100005174173a42b51755d3075d67831c,"['dance pop', 'pop', 'pop rap', 'r&b', 'uk contemporary r&b', 'urban contemporary']",74
spotify:artist:5xSx2FM8mQnrfgM1QsHniB,Danna Paola,3665828,https://i.scdn.co/image/ab67616100005174fd42f7d16d0a5c30c09e50ea,"['latin', 'latin pop', 'latin viral pop', 'mexican pop', 'pop']",77
spotify:artist:32vWCbZh0xZ4o9gkz4PsEU,Dolly Parton,1736221,https://i.scdn.co/image/ab6761610000517420ee5dd7929b2eb0b8886cac,"['classic country pop', 'country', 'country dawn']",75
spotify:artist:536BYVgOnRky0xjsPT96zl,Two Door Cinema Club,2143496,https://i.scdn.co/image/ab67616100005174dd4c0f90744cf7e079b93dc4,"['indie rock', 'indietronica', 'irish rock', 'modern alternative rock', 'modern rock', 'northern irish indie', 'pop rock', 'rock']",71
spotify:artist:7eLcDZDYHXZCebtQmVFL25,Aitana,1956878,https://i.scdn.co/image/ab67616100005174f6bb550ba25406f25bf6365d,"['latin pop', 'latin talent show', 'spanish pop']",81
spotify:artist:2x8vG4f0HYXzMEo3xNsoiI,Bibi und Tina,155758,https://i.scdn.co/image/ab676161000051747c93e8d336783ba8f72905f3,"['hoerspiel', 'kleine hoerspiel']",78
spotify:artist:03d2mJXSMtuPI0nIvLnhoS,Zoe Wees,312956,https://i.scdn.co/image/ab67616100005174355b8221a1f933163295f10d,['german pop'],72
spotify:artist:1CoZyIx7UvdxT5c8UkMzHd,Jorja Smith,2670608,https://i.scdn.co/image/ab6761610000517498ed49090b6c6d814ccb0709,"['dance pop', 'pop', 'r&b', 'uk contemporary r&b']",76
spotify:artist:0GM7qgcRCORpGnfcN2tCiB,Tainy,840672,https://i.scdn.co/image/ab676161000051740b4ecb49d9dcd631a07a1315,"['latin', 'latin hip hop', 'latin pop', 'pop reggaeton', 'reggaeton', 'trap latino']",84
spotify:artist:57WHJIHrjOE3iAxpihhMnp,Louis Tomlinson,5968283,https://i.scdn.co/image/ab67616100005174926f5a032b7d7ac4700a0bc0,['pop'],72
spotify:artist:1h6Cn3P4NGzXbaXidqURXs,Swedish House Mafia,3512811,https://i.scdn.co/image/ab676161000051740c05adcae61ac479afe35c8e,"['dance pop', 'edm', 'electro house', 'pop', 'pop dance', 'progressive electro house']",79
spotify:artist:7jefIIksOi1EazgRTfW2Pk,Electric Light Orchestra,3224979,https://i.scdn.co/image/ab676161000051743f289b61b4d965ce54e31841,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",75
spotify:artist:6AcOTCYBMvjKYy4zms0kaC,Banda El Recodo,2881118,https://i.scdn.co/image/ab676161000051742de8a704feecf3bc5c4bce98,"['banda', 'musica mexicana', 'ranchera']",76
spotify:artist:0Y8KmFkKOgJybpVobn1onU,Luciano Pavarotti,733487,https://i.scdn.co/image/ab676161000051747c79a26af7f4b435ec8c6b95,"['canzone napoletana', 'classical tenor', 'italian tenor', 'opera', 'operatic pop']",66
spotify:artist:3tJnB0s6c3oXPq1SCCavnd,Marco Antonio Solís,4986812,https://i.scdn.co/image/ab67616100005174f7422a4a2b7f13531f22e38b,"['grupera', 'latin', 'latin pop', 'musica mexicana', 'ranchera', 'tropical']",78
spotify:artist:6w9ToX5slZ4uIdmD17hJ3c,Bryant Myers,6527494,https://i.scdn.co/image/ab676161000051745332f98f95b18ad1ffa4e0fc,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",81
spotify:artist:0xOeVMOz2fVg5BJY3N6akT,Jaden,1768443,https://i.scdn.co/image/ab676161000051740376b56af63682d48579fa85,"['hip hop', 'pop', 'rap']",76
spotify:artist:0vRvGUQVUjytro0xpb26bs,Arizona Zervas,665619,https://i.scdn.co/image/ab67616100005174468826ad12d3746ab61d8fcd,"['pop rap', 'rhode island rap', 'social media pop']",73
spotify:artist:6aZyMrc4doVtZyKNilOmwu,Colbie Caillat,2311866,https://i.scdn.co/image/ab67616100005174a57068d54bbd15a74234630e,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",73
spotify:artist:4kI8Ie27vjvonwaB2ePh8T,Portugal. The Man,1310901,https://i.scdn.co/image/ab676161000051746f851a3bf42183505dadb791,"['indie rock', 'modern alternative rock', 'modern rock', 'rock']",70
spotify:artist:0a1gHP0HAqALbEyxaD5Ngn,Rascal Flatts,3136843,https://i.scdn.co/image/ab67616100005174b2423171f56fa27d89e26207,"['contemporary country', 'country', 'country road']",73
spotify:artist:3Sz7ZnJQBIHsXLUSo0OQtM,Mac DeMarco,2605252,https://i.scdn.co/image/ab67616100005174c7a7b191db13668f1a6d863d,"['edmonton indie', 'lo-fi indie']",82
spotify:artist:2mxe0TnaNL039ysAj51xPQ,R. Kelly,2419999,https://i.scdn.co/image/4047fbf18d31ff86cab5a01934b46c65fce28ab4,[],71
spotify:artist:3Qyo0y91QA458PKIuWso2j,Kid Gnasher,67,https://i.scdn.co/image/ab67616d00001e027775cbfef1eec78f082fe1e7,[],27
spotify:artist:6ltzsmQQbmdoHHbLZ4ZN25,Lord Huron,1032862,https://i.scdn.co/image/ab676161000051741d4e4e7e3c5d8fa494fc5f10,"['indie folk', 'stomp and holler']",76
spotify:artist:4ehtJnVumNf6xzSCDk8aLB,Martin Jensen,1222711,https://i.scdn.co/image/ab67616100005174da1144fb20f96075198f3295,"['dance pop', 'danish electronic', 'deep house', 'edm', 'electro house', 'pop', 'pop dance', 'pop edm', 'tropical house']",73
spotify:artist:70kkdajctXSbqSMJbQO424,Kacey Musgraves,1116109,https://i.scdn.co/image/ab67616100005174d123e4c884d1a5e2edff1895,"['contemporary country', 'country dawn', 'pop', 'texas country']",75
spotify:artist:2ayNSoKPCRAfjp6hQ76hRu,Nacho,4263014,https://i.scdn.co/image/ab6761610000517412052c3be2df2033c8b34860,"['latin', 'latin pop', 'pop venezolano', 'reggaeton']",71
spotify:artist:2txHhyCwHjUEpJjWrEyqyX,Tom Odell,2110545,https://i.scdn.co/image/ab676161000051745a4cb04df4203d1f1642fc6e,"['chill pop', 'pop']",79
spotify:artist:7pFeBzX627ff0VnN6bxPR4,Desiigner,3352886,https://i.scdn.co/image/ab67616100005174c527efb478bf740148492e1b,"['pop rap', 'rap', 'southern hip hop', 'trap', 'viral trap']",69
spotify:artist:6DgP9otnZw5z6daOntINxp,Joel Corry,263071,https://i.scdn.co/image/ab676161000051740c0cb708b81ed5dc699d1556,"['dance pop', 'edm', 'pop', 'pop dance', 'tropical house', 'uk dance']",82
spotify:artist:6BrvowZBreEkXzJQMpL174,Hardwell,3585940,https://i.scdn.co/image/ab676161000051741cbb1805834e1767a18a328b,"['big room', 'dance pop', 'dutch house', 'edm', 'electro house', 'pop dance', 'progressive electro house', 'progressive house', 'tropical house']",70
spotify:artist:4lDiJcOJ2GLCK6p9q5BgfK,Kontra K,1926954,https://i.scdn.co/image/ab676161000051740da20567da1e50018f44d977,"['christlicher rap', 'german hip hop']",74
spotify:artist:3RGLhK1IP9jnYFH4BRFJBS,The Clash,2289348,https://i.scdn.co/image/9061b7dad3306249408403d72a410a62c26e794c,"['classic rock', 'permanent wave', 'punk', 'rock']",73
spotify:artist:63MQldklfxkjYDoUE4Tppz,M83,2037878,https://i.scdn.co/image/ab676161000051745f5afb81942abd41d32dc2b5,"['french shoegaze', 'french synthpop', 'indietronica', 'metropopolis', 'neo-synthpop']",73
spotify:artist:5MspMQqdVbdwP6ax3GXqum,Annie Lennox,1190273,https://i.scdn.co/image/c23a0ac99d89ab0817c7102b4d078ccd4b874682,"['mellow gold', 'new wave pop', 'pop rock', 'soft rock']",74
spotify:artist:5gOJTI4TusSENizxhcG7jB,David Bisbal,3788383,https://i.scdn.co/image/ab6761610000517420d6518a838a8dc7bfdb540e,"['latin', 'latin arena pop', 'latin pop', 'spanish pop', 'spanish pop rock']",75
spotify:artist:0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It,1376858,https://i.scdn.co/image/ab67616100005174cf6300412921aa724a28addc,"['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",71
spotify:artist:2Mu5NfyYm8n5iTomuKAEHl,Ms. Lauryn Hill,2117252,https://i.scdn.co/image/cd7ce04ab075f3edccefe469d274ca00492bcc07,"['conscious hip hop', 'hip pop', 'neo soul', 'new jersey rap', 'r&b', 'urban contemporary']",75
spotify:artist:3RtNN1VnooWEn3KQk03DUL,Noriel,5680682,https://i.scdn.co/image/ab67616100005174f67825837cb85a913d244d93,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino']",78
spotify:artist:1qQLhymHXFPtP5U8KNKsm6,Apache 207,1898742,https://i.scdn.co/image/ab67616100005174da15d930c6fa42d2ca52a19e,['german hip hop'],72
spotify:artist:3qnGvpP8Yth1AqSBMqON5x,Leon Bridges,1378737,https://i.scdn.co/image/ab67616100005174c1493f8c442935b396753e21,['modern blues'],76
spotify:artist:5BvJzeQpmsdsFp4HGUYUEx,Vampire Weekend,1785649,https://i.scdn.co/image/ab6761610000517444829ac83c4538a8cf7e9f40,"['baroque pop', 'indie rock', 'modern rock']",70
spotify:artist:2RTUTCvo6onsAnheUk3aL9,3 Doors Down,3643552,https://i.scdn.co/image/ab67616100005174e259ee48201f121644cdf8a2,"['alternative metal', 'nu metal', 'pop rock', 'post-grunge']",74
spotify:artist:1GLtl8uqKmnyCWxHmw9tL4,The Kooks,2251092,https://i.scdn.co/image/ab67616100005174720d6b8dd091334f38fb49ad,"['brighton indie', 'modern rock', 'rock']",71
spotify:artist:3YCKuqpv9nCsIhJ2v8SMix,Elevation Worship,1674973,https://i.scdn.co/image/ab67616100005174b10fd90c8d4446fa75af0de7,"['ccm', 'christian music', 'worship']",77
